timestamp,entity_id,entity_type,source_ip,geo_location,resource_accessed,auth_method,device_fingerprint,session_duration,status,label
2026-07-17 14:45:00,787f2425-dbcc-4477-89e9-db0adf465290,Employee,119.93.102.237,Kevinbury,Jira,MFA_Token,46:72:0c:62:cc:a8,4545,SUCCESS,normal
2026-07-17 14:45:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,86.230.88.177,Lake John,HR_Portal,MFA_Token,dc:34:b5:d0:4f:79,573,SUCCESS,normal
2026-07-17 14:46:00,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Employee,129.64.2.241,Woodsstad,Jira,MFA_Token,38:98:c7:d6:70:f9,1857,SUCCESS,normal
2026-07-17 14:47:00,cf8ebc5a-ccc5-4569-b9e8-a3692999b735,Employee,110.152.194.6,East Jillmouth,Jira,MFA_Token,60:d2:7f:88:51:37,695,SUCCESS,normal
2026-07-17 14:48:00,3c365296-dca0-4eec-acda-bacc1165e210,Employee,210.182.73.195,New Christophershire,VPN_Gateway,MFA_Token,42:a1:85:68:a0:7a,367,SUCCESS,normal
2026-07-17 14:49:00,19108be5-8ce2-4ea3-9b20-a56edc815fe7,Employee,64.241.202.234,Port Melindaburgh,HR_Portal,SSO,e6:d0:f8:f6:6d:cd,4836,SUCCESS,normal
2026-07-17 14:53:00,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Employee,59.106.139.154,Caseymouth,HR_Portal,MFA_Token,f4:06:d7:fa:36:dd,3326,SUCCESS,normal
2026-07-17 14:55:00,a3d70628-ece6-4fa2-bd51-66e6451b4cf3,Employee,142.14.44.201,Meganton,HR_Portal,Password,10:75:10:a1:cd:89,4641,SUCCESS,normal
2026-07-17 14:57:00,11b7e948-d0e6-4660-bc69-dee1bb5e4bcf,Contractor,192.208.24.235,Lake Thomas,HR_Portal,Biometric,b6:54:87:d8:6c:66,620,SUCCESS,normal
2026-07-17 14:58:00,008d4127-6104-41e3-aa25-a8880f02bad0,Employee,197.15.145.99,Mitchellside,Jira,MFA_Token,f6:f9:4f:61:97:6f,7007,SUCCESS,normal
2026-07-17 15:00:00,abf3ad39-fec2-4bbe-a624-5bfa4fcca39a,Admin,156.9.212.232,Martinezbury,AWS_Console,MFA_Token,00:20:ad:0a:75:70,1939,SUCCESS,normal
2026-07-17 15:02:00,bdd640fb-0667-4ad1-9c80-317fa3b1799d,Employee,124.228.145.91,Lake Curtis,VPN_Gateway,Password,36:2c:d8:10:0f:2f,6231,SUCCESS,normal
2026-07-17 15:02:00,c5f8bc16-f786-4b50-91c5-8ef0dd463c09,Employee,126.204.162.165,Sheilaville,VPN_Gateway,MFA_Token,98:85:5b:87:13:37,4510,SUCCESS,normal
2026-07-17 15:04:00,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,Admin,197.68.233.193,Salazarhaven,HR_Portal,MFA_Token,42:da:e4:51:f3:e6,1825,SUCCESS,normal
2026-07-17 15:07:00,269cd696-236c-4b87-94a0-bccb8a476a87,Employee,114.113.227.238,North Robert,HR_Portal,SSO,d4:a9:ee:d4:1f:69,7164,SUCCESS,normal
2026-07-17 15:08:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,HR_Portal,MFA_Token,a8:96:71:cf:7c:9c,4206,SUCCESS,normal
2026-07-17 15:10:00,e117dac3-119c-4ea3-a180-50815958a499,Employee,116.143.78.241,South Martha,HR_Portal,MFA_Token,42:9a:04:99:35:44,4714,SUCCESS,normal
2026-07-17 15:11:00,8db06746-7927-4973-9e78-1fd794e0d3ba,Employee,14.206.221.21,Michaelmouth,HR_Portal,MFA_Token,b8:8a:9c:80:76:3d,3266,SUCCESS,normal
2026-07-17 15:13:00,cc3ebdde-5ad5-4f06-b64d-7c877cd0129d,Employee,122.60.189.150,Angelahaven,Jira,MFA_Token,8e:61:2b:7b:d0:fa,1362,SUCCESS,normal
2026-07-17 15:13:00,e767dcea-b0e6-4969-a213-42b0f1eedba3,Employee,104.147.146.61,Brandiberg,Jira,Biometric,e6:dc:41:15:9d:ba,6064,SUCCESS,normal
2026-07-17 15:16:00,11b7e948-d0e6-4660-bc69-dee1bb5e4bcf,Contractor,192.208.24.235,Lake Thomas,HR_Portal,MFA_Token,b6:54:87:d8:6c:66,1271,SUCCESS,normal
2026-07-17 15:17:00,683514f2-ceb8-4f9d-b914-c120c8dcd19f,Employee,96.198.131.169,Gomezchester,HR_Portal,MFA_Token,ba:ef:1b:32:1f:ce,7184,SUCCESS,normal
2026-07-17 15:19:00,0f1259e0-a18f-46b6-b535-106e122c9a56,Employee,112.128.170.223,Chadbury,VPN_Gateway,MFA_Token,3e:8e:f8:6d:43:f2,4544,SUCCESS,normal
2026-07-17 15:22:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,87.228.63.33,Lake John,Jira,MFA_Token,dc:34:b5:d0:4f:79,4152,SUCCESS,normal
2026-07-17 15:23:00,8acd4e10-bc59-4585-9445-28c00ef8c2d6,Employee,84.18.25.238,North Breannahaven,Jira,MFA_Token,98:50:1d:29:5f:23,3697,SUCCESS,normal
2026-07-17 15:27:00,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Employee,152.220.149.9,Woodsstad,Jira,MFA_Token,38:98:c7:d6:70:f9,5519,SUCCESS,normal
2026-07-17 15:27:00,076e2bba-7c53-48bf-af92-f25e45df16b6,Employee,57.224.83.7,Port Tanner,HR_Portal,SSO,a4:41:0d:c9:0d:2a,6400,SUCCESS,normal
2026-07-17 15:30:00,7631de9d-dde9-4863-a2bd-33886db99102,Employee,98.20.204.213,Murphymouth,VPN_Gateway,SSO,40:a7:ac:c2:8e:d7,6453,SUCCESS,normal
2026-07-17 15:31:00,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,Admin,153.143.199.37,Jeffreyberg,VPN_Gateway,MFA_Token,a0:fc:2e:18:38:4e,1826,SUCCESS,normal
2026-07-17 15:35:00,793b4c32-2050-4494-bd11-48022702878b,Employee,141.243.33.142,Lyonsstad,HR_Portal,MFA_Token,94:55:3a:53:9f:37,2322,SUCCESS,normal
2026-07-17 15:36:00,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Employee,205.100.104.114,Richardtown,VPN_Gateway,MFA_Token,76:9b:92:6b:dc:a4,1393,SUCCESS,normal
2026-07-17 15:36:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,VPN_Gateway,MFA_Token,26:03:51:d8:ae:8e,6806,SUCCESS,normal
2026-07-17 15:39:00,008d4127-6104-41e3-aa25-a8880f02bad0,Employee,197.15.145.99,Mitchellside,HR_Portal,Password,f6:f9:4f:61:97:6f,5323,SUCCESS,normal
2026-07-17 15:39:00,d4262982-e43e-4288-a2b5-b4985cb85aed,Employee,20.229.77.177,Thompsonhaven,Jira,MFA_Token,52:8a:f7:ee:df:89,2116,SUCCESS,normal
2026-07-17 15:40:00,1bf90e27-dc96-425e-8cf3-a17156dc8907,Employee,115.11.24.126,Taylorburgh,Jira,MFA_Token,ce:8e:ec:7f:26:e2,3190,SUCCESS,normal
2026-07-17 15:41:00,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Employee,59.106.139.154,Caseymouth,HR_Portal,MFA_Token,f4:06:d7:fa:36:dd,6129,SUCCESS,normal
2026-07-17 15:42:00,36b5229a-acf5-481e-b131-62697118e364,Employee,10.183.14.82,West Zacharymouth,HR_Portal,MFA_Token,24:2f:78:9e:73:65,2491,SUCCESS,normal
2026-07-17 15:49:00,fbe33b24-3eae-4032-8bd4-a9900640be0f,Contractor,18.84.155.222,Perryshire,VPN_Gateway,MFA_Token,24:63:c4:fd:cc:7c,2573,SUCCESS,normal
2026-07-17 15:51:00,be0f051b-1b66-45a9-a3c4-36571d8cbbac,Employee,6.45.196.230,Cassandramouth,HR_Portal,SSO,16:68:87:fa:80:1a,2189,SUCCESS,normal
2026-07-17 15:54:00,93676a02-4fdc-4e1b-adcb-8cb60692dc63,Contractor,152.5.7.122,Davidborough,HR_Portal,MFA_Token,ca:26:7c:34:9a:3d,446,SUCCESS,normal
2026-07-17 15:54:00,9e574f7a-a0ee-49ae-9453-dd324b0dbb41,Employee,219.146.131.158,Lake Chad,HR_Portal,MFA_Token,60:74:94:28:77:33,1510,SUCCESS,normal
2026-07-17 15:55:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,VPN_Gateway,MFA_Token,5c:82:16:df:00:64,5853,SUCCESS,normal
2026-07-17 15:56:00,e4855aa1-016b-4287-b008-05cca7f36ae9,Contractor,179.105.41.194,Robinsonhaven,HR_Portal,MFA_Token,22:ed:19:7f:3e:e9,6005,SUCCESS,normal
2026-07-17 15:57:00,6c12ace8-ae34-4454-8ac5-b68c28f49481,Employee,152.160.7.17,Carlsonmouth,Jira,MFA_Token,1c:80:05:3a:88:ae,3282,SUCCESS,normal
2026-07-17 15:59:00,04f64d86-7866-4765-94f7-ce8dd5bcb8d0,Employee,177.170.175.108,Jeffreyland,Jira,MFA_Token,9e:14:0f:7e:66:0a,803,SUCCESS,normal
2026-07-17 15:59:00,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,Employee,92.217.240.163,Port Steven,HR_Portal,MFA_Token,2e:c2:ac:0e:fd:a6,1467,SUCCESS,normal
2026-07-17 15:59:00,19108be5-8ce2-4ea3-9b20-a56edc815fe7,Employee,64.241.202.234,Port Melindaburgh,Jira,MFA_Token,e6:d0:f8:f6:6d:cd,1708,SUCCESS,normal
2026-07-17 16:03:00,0f1259e0-a18f-46b6-b535-106e122c9a56,Employee,112.128.170.223,Chadbury,HR_Portal,Biometric,3e:8e:f8:6d:43:f2,2843,SUCCESS,normal
2026-07-17 16:04:00,cc3ebdde-5ad5-4f06-b64d-7c877cd0129d,Employee,122.60.189.150,Angelahaven,VPN_Gateway,MFA_Token,8e:61:2b:7b:d0:fa,2397,SUCCESS,normal
2026-07-17 16:05:00,a53f8a28-abf3-43fc-a181-3d25655238a6,Employee,52.60.63.66,North Stephenshire,Jira,MFA_Token,ee:33:25:6d:87:43,2967,SUCCESS,normal
2026-07-17 16:08:00,93676a02-4fdc-4e1b-adcb-8cb60692dc63,Contractor,152.5.7.122,Davidborough,Jira,MFA_Token,ca:26:7c:34:9a:3d,1925,SUCCESS,normal
2026-07-17 16:09:00,aa0b7b14-f2e9-402d-91e9-cdaa6e6981a3,Employee,218.11.152.208,Lake Rachelhaven,VPN_Gateway,MFA_Token,8c:9e:d1:a7:ce:97,466,SUCCESS,normal
2026-07-17 16:11:00,abf3ad39-fec2-4bbe-a624-5bfa4fcca39a,Admin,156.9.212.232,Martinezbury,HR_Portal,MFA_Token,00:20:ad:0a:75:70,1371,SUCCESS,normal
2026-07-17 16:12:00,cf8ebc5a-ccc5-4569-b9e8-a3692999b735,Employee,110.152.194.6,East Jillmouth,Jira,MFA_Token,60:d2:7f:88:51:37,3405,SUCCESS,normal
2026-07-17 16:15:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,HR_Portal,Biometric,a8:96:71:cf:7c:9c,4095,SUCCESS,normal
2026-07-17 16:16:00,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Employee,129.64.2.241,Woodsstad,HR_Portal,MFA_Token,38:98:c7:d6:70:f9,4517,SUCCESS,normal
2026-07-17 16:18:00,e117dac3-119c-4ea3-a180-50815958a499,Employee,116.143.78.241,South Martha,HR_Portal,MFA_Token,42:9a:04:99:35:44,6732,SUCCESS,normal
2026-07-17 16:20:00,e4855aa1-016b-4287-b008-05cca7f36ae9,Contractor,179.105.41.194,Robinsonhaven,Jira,MFA_Token,22:ed:19:7f:3e:e9,3086,SUCCESS,normal
2026-07-17 16:21:00,bdd640fb-0667-4ad1-9c80-317fa3b1799d,Employee,124.228.145.91,Lake Curtis,VPN_Gateway,MFA_Token,36:2c:d8:10:0f:2f,5693,SUCCESS,normal
2026-07-17 16:22:00,562b0f79-c374-49ee-b50b-ea63371ecd7b,Employee,88.80.186.159,West Melanieview,VPN_Gateway,MFA_Token,8c:16:eb:3f:c1:28,2609,SUCCESS,normal
2026-07-17 16:26:00,fbe33b24-3eae-4032-8bd4-a9900640be0f,Contractor,18.84.155.222,Perryshire,HR_Portal,MFA_Token,24:63:c4:fd:cc:7c,1792,SUCCESS,normal
2026-07-17 16:27:00,9e574f7a-a0ee-49ae-9453-dd324b0dbb41,Employee,40.210.209.88,Lake Chad,VPN_Gateway,Password,60:74:94:28:77:33,6124,SUCCESS,normal
2026-07-17 16:28:00,a33dc7af-d701-410d-bf4b-1a70c074718e,Employee,125.240.58.51,West Scott,Jira,MFA_Token,e4:92:78:8b:ab:a3,6726,SUCCESS,normal
2026-07-17 16:28:00,8db06746-7927-4973-9e78-1fd794e0d3ba,Employee,14.206.221.21,Michaelmouth,HR_Portal,MFA_Token,b8:8a:9c:80:76:3d,3939,SUCCESS,normal
2026-07-17 16:29:00,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,Admin,153.143.199.37,Jeffreyberg,Jira,MFA_Token,a0:fc:2e:18:38:4e,5426,SUCCESS,normal
2026-07-17 16:29:00,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,Employee,92.217.240.163,Port Steven,HR_Portal,SSO,2e:c2:ac:0e:fd:a6,1572,SUCCESS,normal
2026-07-17 16:31:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,86.230.88.177,Lake John,HR_Portal,MFA_Token,dc:34:b5:d0:4f:79,1427,SUCCESS,normal
2026-07-17 16:31:00,a3d70628-ece6-4fa2-bd51-66e6451b4cf3,Employee,142.14.44.201,Meganton,Jira,MFA_Token,10:75:10:a1:cd:89,2739,SUCCESS,normal
2026-07-17 16:33:00,008d4127-6104-41e3-aa25-a8880f02bad0,Employee,197.15.145.99,Mitchellside,VPN_Gateway,MFA_Token,f6:f9:4f:61:97:6f,4558,SUCCESS,normal
2026-07-17 16:33:00,d58842de-a2bc-472f-b412-b29347294739,Employee,55.177.11.130,Jasonview,HR_Portal,Password,60:24:57:7d:53:ec,6128,SUCCESS,normal
2026-07-17 16:36:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,HR_Portal,MFA_Token,5c:82:16:df:00:64,4838,SUCCESS,normal
2026-07-17 16:37:00,1bf90e27-dc96-425e-8cf3-a17156dc8907,Employee,155.19.17.66,Taylorburgh,HR_Portal,MFA_Token,ce:8e:ec:7f:26:e2,6412,SUCCESS,normal
2026-07-17 16:37:00,6c12ace8-ae34-4454-8ac5-b68c28f49481,Employee,152.160.7.17,Carlsonmouth,VPN_Gateway,Biometric,1c:80:05:3a:88:ae,3318,SUCCESS,normal
2026-07-17 16:37:00,793b4c32-2050-4494-bd11-48022702878b,Employee,43.249.108.80,Lyonsstad,HR_Portal,MFA_Token,94:55:3a:53:9f:37,3163,SUCCESS,normal
2026-07-17 16:40:00,e767dcea-b0e6-4969-a213-42b0f1eedba3,Employee,104.147.146.61,Brandiberg,Jira,MFA_Token,e6:dc:41:15:9d:ba,2600,SUCCESS,normal
2026-07-17 16:45:00,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Employee,205.100.104.114,Richardtown,VPN_Gateway,MFA_Token,76:9b:92:6b:dc:a4,6763,SUCCESS,normal
2026-07-17 16:45:00,be0f051b-1b66-45a9-a3c4-36571d8cbbac,Employee,97.98.200.237,Cassandramouth,VPN_Gateway,SSO,16:68:87:fa:80:1a,6135,SUCCESS,normal
2026-07-17 16:47:00,36b5229a-acf5-481e-b131-62697118e364,Employee,10.183.14.82,West Zacharymouth,Jira,Biometric,24:2f:78:9e:73:65,6992,SUCCESS,normal
2026-07-17 16:47:00,46d483f3-d450-481c-ac6f-7633a2607723,Employee,85.88.253.133,Lake Tina,VPN_Gateway,MFA_Token,12:52:e2:da:04:39,5481,SUCCESS,normal
2026-07-17 16:49:00,c5f8bc16-f786-4b50-91c5-8ef0dd463c09,Employee,3.245.100.184,Sheilaville,Jira,Biometric,98:85:5b:87:13:37,4342,SUCCESS,normal
2026-07-17 16:50:00,3c365296-dca0-4eec-acda-bacc1165e210,Employee,47.193.254.5,New Christophershire,Jira,MFA_Token,42:a1:85:68:a0:7a,3693,SUCCESS,normal
2026-07-17 16:50:00,9132b63e-f162-47e4-a9c3-49e03602f8ac,Employee,218.17.215.90,Lake Victor,Jira,Password,be:ea:49:87:47:7e,6819,SUCCESS,normal
2026-07-17 16:50:00,74273ca3-287d-46ca-af4c-c69a4b22d308,Employee,80.219.93.184,New Rita,HR_Portal,Password,8a:98:65:4e:bf:52,6467,SUCCESS,normal
2026-07-17 16:51:00,269cd696-236c-4b87-94a0-bccb8a476a87,Employee,114.113.227.238,North Robert,Jira,SSO,d4:a9:ee:d4:1f:69,364,SUCCESS,normal
2026-07-17 16:54:00,7631de9d-dde9-4863-a2bd-33886db99102,Employee,98.20.204.213,Murphymouth,Jira,Password,40:a7:ac:c2:8e:d7,2700,SUCCESS,normal
2026-07-17 16:54:00,683514f2-ceb8-4f9d-b914-c120c8dcd19f,Employee,96.198.131.169,Gomezchester,Jira,MFA_Token,ba:ef:1b:32:1f:ce,6067,SUCCESS,normal
2026-07-17 16:55:00,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,Admin,197.68.233.193,Salazarhaven,VPN_Gateway,MFA_Token,42:da:e4:51:f3:e6,4928,SUCCESS,normal
2026-07-17 16:56:00,87c5421e-ec24-43c5-8754-108ff4188f3f,Employee,218.95.124.135,Smithstad,Jira,MFA_Token,14:9d:7a:1d:7b:28,6216,SUCCESS,normal
2026-07-17 16:57:00,076e2bba-7c53-48bf-af92-f25e45df16b6,Employee,57.224.83.7,Port Tanner,VPN_Gateway,MFA_Token,a4:41:0d:c9:0d:2a,5698,SUCCESS,normal
2026-07-17 17:05:00,793b4c32-2050-4494-bd11-48022702878b,Employee,141.243.33.142,Lyonsstad,Jira,MFA_Token,94:55:3a:53:9f:37,5534,SUCCESS,normal
2026-07-17 17:13:00,93676a02-4fdc-4e1b-adcb-8cb60692dc63,Contractor,152.5.7.122,Davidborough,Jira,MFA_Token,ca:26:7c:34:9a:3d,2237,SUCCESS,normal
2026-07-17 17:19:00,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Employee,129.64.2.241,Woodsstad,HR_Portal,MFA_Token,38:98:c7:d6:70:f9,2495,SUCCESS,normal
2026-07-17 17:19:00,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,Employee,92.217.240.163,Port Steven,Jira,MFA_Token,2e:c2:ac:0e:fd:a6,6542,SUCCESS,normal
2026-07-17 17:20:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,Jira,MFA_Token,a8:96:71:cf:7c:9c,7155,SUCCESS,normal
2026-07-17 17:24:00,c5f8bc16-f786-4b50-91c5-8ef0dd463c09,Employee,126.204.162.165,Sheilaville,Jira,MFA_Token,98:85:5b:87:13:37,6932,SUCCESS,normal
2026-07-17 17:24:00,aa0b7b14-f2e9-402d-91e9-cdaa6e6981a3,Employee,150.250.127.108,Lake Rachelhaven,Jira,MFA_Token,8c:9e:d1:a7:ce:97,3345,SUCCESS,normal
2026-07-17 17:28:00,87c5421e-ec24-43c5-8754-108ff4188f3f,Employee,218.95.124.135,Smithstad,HR_Portal,SSO,14:9d:7a:1d:7b:28,308,SUCCESS,normal
2026-07-17 17:30:00,3c365296-dca0-4eec-acda-bacc1165e210,Employee,47.193.254.5,New Christophershire,HR_Portal,MFA_Token,42:a1:85:68:a0:7a,3519,SUCCESS,normal
2026-07-17 17:30:00,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,Admin,201.240.61.82,Salazarhaven,VPN_Gateway,MFA_Token,42:da:e4:51:f3:e6,6412,SUCCESS,normal
2026-07-17 17:30:00,0f1259e0-a18f-46b6-b535-106e122c9a56,Employee,112.128.170.223,Chadbury,Jira,Biometric,3e:8e:f8:6d:43:f2,5442,SUCCESS,normal
2026-07-17 17:31:00,269cd696-236c-4b87-94a0-bccb8a476a87,Employee,114.113.227.238,North Robert,Jira,Password,d4:a9:ee:d4:1f:69,2134,SUCCESS,normal
2026-07-17 17:31:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,86.230.88.177,Lake John,HR_Portal,MFA_Token,dc:34:b5:d0:4f:79,4187,SUCCESS,normal
2026-07-17 17:32:00,683514f2-ceb8-4f9d-b914-c120c8dcd19f,Employee,96.198.131.169,Gomezchester,HR_Portal,MFA_Token,ba:ef:1b:32:1f:ce,999,SUCCESS,normal
2026-07-17 17:36:00,d4262982-e43e-4288-a2b5-b4985cb85aed,Employee,20.229.77.177,Thompsonhaven,HR_Portal,MFA_Token,52:8a:f7:ee:df:89,3034,SUCCESS,normal
2026-07-17 17:42:00,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,Admin,153.143.199.37,Jeffreyberg,Finance_DB,MFA_Token,a0:fc:2e:18:38:4e,6106,SUCCESS,normal
2026-07-17 17:43:00,7631de9d-dde9-4863-a2bd-33886db99102,Employee,88.146.138.148,Murphymouth,VPN_Gateway,Biometric,40:a7:ac:c2:8e:d7,1802,SUCCESS,normal
2026-07-17 17:47:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,VPN_Gateway,MFA_Token,5c:82:16:df:00:64,3152,SUCCESS,normal
2026-07-17 17:48:00,787f2425-dbcc-4477-89e9-db0adf465290,Employee,60.221.51.47,Kevinbury,HR_Portal,Biometric,46:72:0c:62:cc:a8,6591,SUCCESS,normal
2026-07-17 17:49:00,a3d70628-ece6-4fa2-bd51-66e6451b4cf3,Employee,142.14.44.201,Meganton,HR_Portal,MFA_Token,10:75:10:a1:cd:89,2943,SUCCESS,normal
2026-07-17 17:54:00,cf8ebc5a-ccc5-4569-b9e8-a3692999b735,Employee,110.152.194.6,East Jillmouth,Jira,SSO,60:d2:7f:88:51:37,1038,SUCCESS,normal
2026-07-17 17:56:00,8db06746-7927-4973-9e78-1fd794e0d3ba,Employee,203.7.245.178,Michaelmouth,VPN_Gateway,MFA_Token,b8:8a:9c:80:76:3d,435,SUCCESS,normal
2026-07-17 17:56:00,e4855aa1-016b-4287-b008-05cca7f36ae9,Contractor,179.105.41.194,Robinsonhaven,VPN_Gateway,MFA_Token,22:ed:19:7f:3e:e9,2922,SUCCESS,normal
2026-07-17 17:56:00,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Employee,205.100.104.114,Richardtown,Jira,MFA_Token,76:9b:92:6b:dc:a4,3949,SUCCESS,normal
2026-07-17 17:57:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,VPN_Gateway,Password,26:03:51:d8:ae:8e,3478,SUCCESS,normal
2026-07-17 18:03:00,87c5421e-ec24-43c5-8754-108ff4188f3f,Employee,218.95.124.135,Smithstad,VPN_Gateway,MFA_Token,14:9d:7a:1d:7b:28,3485,SUCCESS,normal
2026-07-17 18:05:00,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,Employee,60.104.17.39,Port Steven,Jira,MFA_Token,2e:c2:ac:0e:fd:a6,5115,SUCCESS,normal
2026-07-17 18:10:00,aa0b7b14-f2e9-402d-91e9-cdaa6e6981a3,Employee,218.11.152.208,Lake Rachelhaven,Jira,MFA_Token,8c:9e:d1:a7:ce:97,1636,SUCCESS,normal
2026-07-17 18:13:00,8acd4e10-bc59-4585-9445-28c00ef8c2d6,Employee,84.18.25.238,North Breannahaven,HR_Portal,MFA_Token,98:50:1d:29:5f:23,6568,SUCCESS,normal
2026-07-17 18:25:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,VPN_Gateway,MFA_Token,26:03:51:d8:ae:8e,6124,SUCCESS,normal
2026-07-17 18:28:00,0f1259e0-a18f-46b6-b535-106e122c9a56,Employee,112.128.170.223,Chadbury,Jira,MFA_Token,3e:8e:f8:6d:43:f2,6934,SUCCESS,normal
2026-07-17 18:29:00,93676a02-4fdc-4e1b-adcb-8cb60692dc63,Contractor,152.5.7.122,Davidborough,VPN_Gateway,MFA_Token,ca:26:7c:34:9a:3d,3041,SUCCESS,normal
2026-07-17 18:33:00,d4262982-e43e-4288-a2b5-b4985cb85aed,Employee,20.229.77.177,Thompsonhaven,Jira,SSO,52:8a:f7:ee:df:89,6610,SUCCESS,normal
2026-07-17 18:38:00,e4855aa1-016b-4287-b008-05cca7f36ae9,Contractor,179.105.41.194,Robinsonhaven,Jira,MFA_Token,22:ed:19:7f:3e:e9,4757,SUCCESS,normal
2026-07-17 18:41:00,683514f2-ceb8-4f9d-b914-c120c8dcd19f,Employee,96.198.131.169,Gomezchester,HR_Portal,MFA_Token,ba:ef:1b:32:1f:ce,7175,SUCCESS,normal
2026-07-17 18:42:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,Jira,MFA_Token,5c:82:16:df:00:64,3704,SUCCESS,normal
2026-07-17 18:55:00,787f2425-dbcc-4477-89e9-db0adf465290,Employee,63.120.111.215,Kevinbury,Jira,MFA_Token,46:72:0c:62:cc:a8,4202,SUCCESS,normal
2026-07-18 07:04:00,e117dac3-119c-4ea3-a180-50815958a499,Employee,116.143.78.241,South Martha,Jira,MFA_Token,42:9a:04:99:35:44,4688,SUCCESS,normal
2026-07-18 07:06:00,87c5421e-ec24-43c5-8754-108ff4188f3f,Employee,218.95.124.135,Smithstad,VPN_Gateway,MFA_Token,14:9d:7a:1d:7b:28,3503,SUCCESS,normal
2026-07-18 07:08:00,74273ca3-287d-46ca-af4c-c69a4b22d308,Employee,80.219.93.184,New Rita,VPN_Gateway,Password,8a:98:65:4e:bf:52,6656,SUCCESS,normal
2026-07-18 07:12:00,8acd4e10-bc59-4585-9445-28c00ef8c2d6,Employee,84.18.25.238,North Breannahaven,HR_Portal,MFA_Token,98:50:1d:29:5f:23,3746,SUCCESS,normal
2026-07-18 07:14:00,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,Admin,197.68.233.193,Salazarhaven,Finance_DB,MFA_Token,42:da:e4:51:f3:e6,1362,SUCCESS,normal
2026-07-18 07:20:00,a33dc7af-d701-410d-bf4b-1a70c074718e,Employee,125.240.58.51,West Scott,Jira,MFA_Token,e4:92:78:8b:ab:a3,511,SUCCESS,normal
2026-07-18 07:23:00,be0f051b-1b66-45a9-a3c4-36571d8cbbac,Employee,6.45.196.230,Cassandramouth,VPN_Gateway,Biometric,16:68:87:fa:80:1a,5978,SUCCESS,normal
2026-07-18 07:35:00,6c12ace8-ae34-4454-8ac5-b68c28f49481,Employee,152.160.7.17,Carlsonmouth,HR_Portal,MFA_Token,1c:80:05:3a:88:ae,377,SUCCESS,normal
2026-07-18 07:38:00,cf8ebc5a-ccc5-4569-b9e8-a3692999b735,Employee,18.165.60.222,East Jillmouth,Jira,MFA_Token,60:d2:7f:88:51:37,2478,SUCCESS,normal
2026-07-18 07:40:00,c5f8bc16-f786-4b50-91c5-8ef0dd463c09,Employee,126.204.162.165,Sheilaville,VPN_Gateway,Password,98:85:5b:87:13:37,6218,SUCCESS,normal
2026-07-18 07:45:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,VPN_Gateway,MFA_Token,a8:96:71:cf:7c:9c,6832,SUCCESS,normal
2026-07-18 07:48:00,9e574f7a-a0ee-49ae-9453-dd324b0dbb41,Employee,219.146.131.158,Lake Chad,VPN_Gateway,MFA_Token,60:74:94:28:77:33,2967,SUCCESS,normal
2026-07-18 07:50:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,VPN_Gateway,SSO,5c:82:16:df:00:64,4174,SUCCESS,normal
